CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,06/06/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,06/06/2018,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,06/06/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,06/06/2018,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,09/04/2015,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11,A,09/04/2015,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,09/04/2015,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,09/04/2015,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,09/04/2015,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,09/04/2015,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,09/12/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,09/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,09/12/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10,A,09/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,09/12/2016,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,,,,04/21/2019,Administrative Miscellaneous / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,11/27/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,,,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,11/27/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,20,,,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,11/27/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20,,,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,11/27/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20,,,04/21/2019,Cycle Inspection / Initial Inspection
41629269,MCDONALD'S,MANHATTAN,52,FULTON STREET,10038,2125282930,American,12/16/2015,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,04/21/2019,Administrative Miscellaneous / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/06/2017,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,11,A,02/06/2017,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/06/2017,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,11,A,02/06/2017,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/06/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,02/06/2017,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/23/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,02/23/2018,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/23/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,02/23/2018,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/23/2018,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,10,A,02/23/2018,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/25/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,02/25/2019,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/25/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,02/25/2019,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,02/25/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,02/25/2019,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,07/07/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,16,,,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,07/07/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,16,,,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,07/07/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,16,,,04/21/2019,Cycle Inspection / Initial Inspection
41629291,MCDONALD'S,MANHATTAN,213,MADISON STREET,10002,2126191848,American,08/22/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,08/22/2016,04/21/2019,Cycle Inspection / Re-inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,01/02/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,6,,,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,01/25/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,9,A,01/25/2019,04/21/2019,Cycle Inspection / Re-inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,01/25/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,01/25/2019,04/21/2019,Cycle Inspection / Re-inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/12/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,04/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/12/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,04/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/12/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,04/12/2016,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/20/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,A,04/20/2018,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/20/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,04/20/2018,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/24/2017,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,10,A,04/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/24/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,04/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
41629298,MCDONALD'S,MANHATTAN,167,CHAMBERS STREET,10007,2126082405,American,04/24/2017,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,10,A,04/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,03/14/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,13,A,03/14/2018,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,03/14/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,03/14/2018,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,03/14/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,03/14/2018,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,03/29/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,03/29/2019,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,03/29/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,03/29/2019,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,03/29/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,03/29/2019,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,05/25/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,18,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,05/25/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,18,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,05/25/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,06/16/2016,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,22,B,06/16/2016,04/21/2019,Cycle Inspection / Re-inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,06/16/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,22,B,06/16/2016,04/21/2019,Cycle Inspection / Re-inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,06/16/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,B,06/16/2016,04/21/2019,Cycle Inspection / Re-inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,07/13/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,07/13/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,08/09/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,A,08/09/2017,04/21/2019,Cycle Inspection / Re-inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,08/09/2017,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,6,A,08/09/2017,04/21/2019,Cycle Inspection / Re-inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,11/16/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,24,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,11/16/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,24,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,11/16/2016,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,24,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,11/16/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,24,,,04/21/2019,Cycle Inspection / Initial Inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,12/20/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,12/20/2016,04/21/2019,Cycle Inspection / Re-inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,12/20/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,12/20/2016,04/21/2019,Cycle Inspection / Re-inspection
50001148,MCDONALD'S,MANHATTAN,148,WEST 125 ST,10027,6467904636,Hamburgers,12/20/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,12/20/2016,04/21/2019,Cycle Inspection / Re-inspection
50001660,MCDONALD'S,MANHATTAN,26,E 23RD ST,10010,6466829277,American,04/19/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,04/19/2016,04/21/2019,Cycle Inspection / Initial Inspection
50001660,MCDONALD'S,MANHATTAN,26,E 23RD ST,10010,6466829277,American,04/19/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,04/19/2016,04/21/2019,Cycle Inspection / Initial Inspection
50001660,MCDONALD'S,MANHATTAN,26,E 23RD ST,10010,6466829277,American,04/19/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,04/19/2016,04/21/2019,Cycle Inspection / Initial Inspection
50001660,MCDONALD'S,MANHATTAN,26,E 23RD ST,10010,6466829277,American,05/18/2018,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,05/18/2018,04/21/2019,Cycle Inspection / Initial Inspection
50001660,MCDONALD'S,MANHATTAN,26,E 23RD ST,10010,6466829277,American,05/18/2018,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,05/18/2018,04/21/2019,Cycle Inspection / Initial Inspection
50001660,MCDONALD'S,MANHATTAN,26,E 23RD ST,10010,6466829277,American,06/09/2017,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,5,A,06/09/2017,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,01/23/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,01/23/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,02/17/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,02/17/2017,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,02/17/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,02/17/2017,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,04/11/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,04/11/2019,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,04/11/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,04/11/2019,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,06/15/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,06/15/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,06/15/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,07/17/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,07/17/2018,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,07/18/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,07/18/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,08/25/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,08/25/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,08/25/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,09/02/2016,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,09/02/2016,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,09/02/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,09/02/2016,04/21/2019,Cycle Inspection / Re-inspection
50010393,MCDONALDS,MANHATTAN,608,W 207TH ST,10034,2123043611,American,09/02/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,09/02/2016,04/21/2019,Cycle Inspection / Re-inspection
